,geonames:4829764,geonames:5879092,geonames:5551752,geonames:4099753,geonames:5332921,geonames:5417618,geonames:4831725,geonames:4142224,geonames:4140963,geonames:4155751,geonames:4197000,geonames:5855797,geonames:5596512,geonames:4896861,geonames:4921868,geonames:4862182,geonames:4273857,geonames:6254925,geonames:4331987,geonames:4971068,geonames:4361885,geonames:6254926,geonames:5001836,geonames:5037779,geonames:4436296,geonames:4398678,geonames:5667009,geonames:5073708,geonames:5509151,geonames:5090174,geonames:5101760,geonames:5481136,geonames:5128638,geonames:4482348,geonames:5690763,geonames:5165418,geonames:4544379,geonames:5744337,geonames:6254927,geonames:5224323,geonames:4597040,geonames:5769223,geonames:4662168,geonames:4736286,geonames:5549030,geonames:5242283,geonames:6254928,geonames:4140963,geonames:4826850,geonames:5279468,geonames:5843591,geonames:5880801,geonames:4043988,geonames:4041468,geonames:4566966,geonames:4796775
geonames:4361885,0.5943396226415094,0.0,2.8867924528301887,0.0,7.8254716981132075,5.693396226415095,3.6792452830188678,0.0,0.0,42.56603773584906,11.39622641509434,0.0,0.0,10.778301886792454,3.240566037735849,0.0,0.0,5.834905660377358,3.19811320754717,2.957547169811321,0.0,8.40566037735849,5.985849056603773,2.891509433962264,0.0,4.3915094339622645,0.0,0.0,4.363207547169812,3.839622641509434,0.0,1.0330188679245282,15.179245283018869,14.349056603773585,0.0,4.80188679245283,0.6556603773584906,0.0,2.5707547169811322,3.919811320754717,3.6462264150943398,0.0,5.40566037735849,15.429245283018869,1.6367924528301887,0.0,4.0,0.660377358490566,0.0,1.8537735849056605,0.0,0.0,0.0,0.0,2.330188679245283,0.0
geonames:6254926,0.0,0.0,3.2452830188679247,0.0,17.047169811320753,5.4245283018867925,0.0,0.0,0.0,39.160377358490564,10.632075471698114,0.2971698113207547,0.0,15.693396226415095,1.2028301886792452,0.0,0.0,1.5660377358490567,1.6603773584905661,0.0,8.29245283018868,0.36792452830188677,6.910377358490566,4.910377358490566,0.0,3.089622641509434,0.04245283018867924,0.0,3.3443396226415096,0.0,9.150943396226415,0.0,29.349056603773583,14.580188679245284,0.0,4.523584905660377,0.0,0.6084905660377359,16.92452830188679,0.0,2.4716981132075473,0.0,4.952830188679245,11.0,1.9575471698113207,0.0,21.382075471698112,3.5235849056603774,0.0,0.75,0.0,0.0,0.0,0.0,3.0660377358490565,0.32547169811320753
geonames:5001836,0.6367924528301887,0.0,6.2075471698113205,0.08018867924528301,10.283018867924529,7.4245283018867925,3.0330188679245285,0.0,0.0,37.33018867924528,14.297169811320755,0.02830188679245283,0.0,40.363207547169814,10.462264150943396,3.1745283018867925,0.0,8.24056603773585,2.2783018867924527,1.8632075471698113,6.0424528301886795,6.915094339622642,44.79716981132076,12.268867924528301,0.0,6.849056603773585,0.07547169811320754,1.179245283018868,6.867924528301887,1.2924528301886793,6.316037735849057,0.0,31.349056603773583,15.952830188679245,0.0,9.650943396226415,0.4339622641509434,0.4858490566037736,17.39622641509434,1.528301886792453,2.150943396226415,0.0,9.976415094339623,20.75943396226415,3.806603773584906,2.047169811320755,15.410377358490566,4.254716981132075,0.0,10.839622641509434,0.0,0.0,0.0,0.0,0.39622641509433965,0.0
geonames:5037779,0.0047169811320754715,0.6132075471698113,8.19811320754717,0.6886792452830188,14.226415094339623,10.806603773584905,2.0660377358490565,0.0,0.0,15.391509433962264,8.943396226415095,0.32075471698113206,0.9811320754716981,25.50943396226415,3.8160377358490565,5.410377358490566,1.1462264150943395,4.372641509433962,0.9622641509433962,0.0,3.0707547169811322,4.915094339622642,12.089622641509434,23.839622641509433,0.0,7.65566037735849,4.622641509433962,5.735849056603773,4.44811320754717,0.0,5.023584905660377,0.0047169811320754715,7.6084905660377355,6.759433962264151,15.49056603773585,5.632075471698113,1.4245283018867925,2.1650943396226414,6.59433962264151,0.0,0.0,8.882075471698114,5.188679245283019,16.31132075471698,4.75,0.0,7.938679245283019,7.320754716981132,0.0,16.150943396226417,0.02358490566037736,0.0,0.0,0.0,0.08962264150943396,0.0
geonames:4436296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1179245283018868,10.084905660377359,0.0,0.0,0.9245283018867925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.584905660377358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10377358490566038,14.424528301886792,0.0,0.0,0.5566037735849056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:4398678,0.0,0.0,9.90566037735849,1.6603773584905661,13.443396226415095,16.78301886792453,0.49528301886792453,0.0,0.0,23.60377358490566,16.485849056603772,0.0,0.0,29.971698113207548,1.1839622641509433,2.0047169811320753,1.9339622641509433,0.9481132075471698,1.7971698113207548,0.0,4.490566037735849,3.1650943396226414,6.783018867924528,7.981132075471698,0.0,4.787735849056604,0.0,1.6933962264150944,7.481132075471698,0.0,3.9150943396226414,0.4481132075471698,8.915094339622641,11.06132075471698,0.0,2.349056603773585,2.8632075471698113,1.1839622641509433,6.39622641509434,0.02830188679245283,0.05188679245283019,0.0,4.254716981132075,46.929245283018865,4.561320754716981,0.0,9.0,3.481132075471698,0.0,2.3254716981132075,0.0,0.0,0.0,0.0,0.0,0.0
geonames:5667009,0.0,0.0,1.5566037735849056,0.0,1.9858490566037736,11.037735849056604,0.0,0.0,0.0,0.0,0.18867924528301888,0.0,0.0047169811320754715,1.9811320754716981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04245283018867924,0.07547169811320754,4.632075471698113,0.0,0.0,0.3867924528301887,0.0,1.3962264150943395,0.0,0.4056603773584906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.09905660377358491,4.10377358490566,17.37735849056604,0.0,0.0,2.8254716981132075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:5073708,0.0,0.0,4.047169811320755,0.0,1.7264150943396226,10.50943396226415,0.0,0.0,0.0,1.6462264150943395,3.391509433962264,0.0,0.0,11.35377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179245283018868,5.745283018867925,0.0,1.75,0.0,0.839622641509434,3.018867924528302,0.0,0.7971698113207547,0.0,0.7641509433962265,2.4245283018867925,0.0,0.0,0.0,0.0,0.6886792452830188,0.0,0.0,0.42452830188679247,0.08018867924528301,8.15566037735849,1.5141509433962264,0.0,1.1367924528301887,1.259433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:5509151,1.0943396226415094,0.0,19.93867924528302,0.8679245283018868,104.56132075471699,20.37735849056604,0.0,0.0,0.0,9.24056603773585,8.669811320754716,1.3160377358490567,2.188679245283019,16.77358490566038,3.7452830188679247,1.5660377358490567,0.8584905660377359,2.042452830188679,1.900943396226415,0.0,4.386792452830188,3.339622641509434,6.8915094339622645,4.462264150943396,0.0,7.452830188679245,1.3962264150943395,3.0377358490566038,16.910377358490567,0.0,4.221698113207547,3.0141509433962264,5.297169811320755,4.787735849056604,1.6933962264150944,4.245283018867925,2.5754716981132075,8.10377358490566,4.3584905660377355,0.0,0.0,0.9009433962264151,4.30188679245283,41.485849056603776,12.05188679245283,0.0,2.2122641509433962,17.339622641509433,0.0,2.910377358490566,0.0,0.0,0.0,0.0,0.0,0.0
geonames:5090174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10377358490566,0.07547169811320754,0.0,0.0,2.0377358490566038,0.0,0.0,0.0,0.0,0.0,0.0,3.8443396226415096,0.0,1.2924528301886793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.330188679245283,2.707547169811321,0.0,0.0,0.0,0.0,0.38207547169811323,0.0,0.08018867924528301,0.0,0.0,0.0,0.0,0.0,2.490566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:5101760,0.0,0.0,3.400943396226415,0.4056603773584906,19.254716981132077,5.566037735849057,0.0,0.0,0.0,59.60377358490566,13.099056603773585,0.42924528301886794,0.0,8.495283018867925,2.4764150943396226,0.0047169811320754715,0.0,3.660377358490566,2.6367924528301887,1.3018867924528301,0.0,9.14622641509434,5.863207547169812,5.004716981132075,0.0,3.7641509433962264,0.4056603773584906,0.8018867924528302,4.193396226415095,0.018867924528301886,0.0,0.0,2.2830188679245285,14.617924528301886,0.0,5.14622641509434,0.02358490566037736,1.1650943396226414,4.443396226415095,0.6320754716981132,3.306603773584906,0.0,4.754716981132075,15.10377358490566,1.7735849056603774,0.5943396226415094,9.075471698113208,2.5377358490566038,0.0,0.9952830188679245,0.41509433962264153,0.0,0.0,0.0,4.886792452830188,0.4669811320754717
geonames:5481136,0.0,0.0,8.632075471698114,0.0,6.443396226415095,6.226415094339623,0.0,0.0,0.0,0.08962264150943396,0.9858490566037735,0.0,0.0,2.952830188679245,0.0,0.0,0.0,0.0,0.0,0.0,0.9339622641509434,0.0,0.0,0.009433962264150943,0.0,0.4481132075471698,0.0,0.0,2.8679245283018866,0.0,0.0,0.0,0.4009433962264151,0.0,0.0,0.0,0.0,0.3018867924528302,0.0,0.0,0.0,0.0,0.0,20.617924528301888,2.2264150943396226,0.0,0.0,1.0047169811320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:5128638,0.9292452830188679,0.0,4.740566037735849,1.099056603773585,37.50471698113208,10.976415094339623,0.0,0.0,0.0,104.77830188679245,34.155660377358494,0.4386792452830189,0.0,46.693396226415096,4.518867924528302,0.4339622641509434,0.0,6.882075471698113,4.283018867924528,4.466981132075472,15.089622641509434,29.787735849056602,31.37264150943396,7.556603773584905,0.0,8.966981132075471,0.0,0.7830188679245284,5.30188679245283,0.33490566037735847,2.3962264150943398,0.4009433962264151,29.92924528301887,43.12735849056604,0.0,14.59433962264151,0.0,1.278301886792453,12.504716981132075,0.0,7.4245283018867925,0.0,14.033018867924529,29.97641509433962,4.7075471698113205,3.4952830188679247,39.29245283018868,4.938679245283019,0.0,3.6556603773584904,0.08018867924528301,0.0,0.0,0.0,6.778301886792453,0.4386792452830189
geonames:4482348,8.787735849056604,0.0,6.132075471698113,6.033018867924528,13.523584905660377,8.877358490566039,4.773584905660377,0.0,0.0,97.08018867924528,50.25,0.0,0.0,24.05188679245283,9.75,5.080188679245283,0.0,12.839622641509434,9.872641509433961,2.660377358490566,14.641509433962264,14.627358490566039,15.95754716981132,6.759433962264151,4.584905660377358,11.099056603773585,0.0,2.4245283018867925,4.7924528301886795,2.707547169811321,14.622641509433961,0.0,43.16509433962264,69.18396226415095,0.0,18.31132075471698,4.0754716981132075,0.6981132075471698,28.382075471698112,3.19811320754717,26.42924528301887,0.4056603773584906,22.471698113207548,34.089622641509436,1.6650943396226414,2.292452830188679,43.5377358490566,3.2830188679245285,3.490566037735849,6.481132075471698,0.0,0.0,0.0,0.0,1.4481132075471699,0.7169811320754716
geonames:5690763,0.0,0.0,2.7547169811320753,0.0,0.018867924528301886,8.334905660377359,0.0,0.0,0.0,0.5424528301886793,0.07547169811320754,0.0,0.0,2.9764150943396226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.495283018867925,0.0,0.0,0.0,0.0,1.6933962264150944,0.0,0.0,0.0,0.0,0.0,2.3867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08018867924528301,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:5165418,0.0,0.0,2.3962264150943398,0.0,2.9952830188679247,6.613207547169812,0.33490566037735847,0.0,0.0,31.66509433962264,16.85377358490566,0.0,0.0,28.17452830188679,0.0,0.0,0.0,0.009433962264150943,0.27358490566037735,0.0,5.127358490566038,4.528301886792453,9.63679245283019,5.622641509433962,0.0,2.4245283018867925,0.0,0.0,4.150943396226415,0.0,5.297169811320755,0.0,14.59433962264151,18.858490566037737,0.0,0.03773584905660377,0.0,0.0,7.764150943396227,0.0,1.1839622641509433,0.0,3.0,15.30188679245283,0.419811320754717,0.0,12.202830188679245,0.6509433962264151,0.0,0.7688679245283019,0.0,0.0,0.0,0.0,0.0,0.0
