0.003421,0.00090286,0.0011828,0.0017081,0.0028943,0.0030095,0.0026535,0.0030966,0.0088066,0.0019126,0.0062739,0.00098595,0.0009129,0.0043132,0.00071523,0.0047283,0.0015712,0.0029914,0.0032255,0.0029958,0.0031667,0.0049352,0.0023117,0.0049317,0.0016094,0.0093262,0.0022959,0.0079677,0.0015339,0.010882,0.0075762,0.0013409,0.012395,0.0095179,0.014568,0.0010191,0.0081209,0.016506,0.00045846,0.00038011,0.00089839
0.0039542,0.0010443,0.0013684,0.0019739,0.0033432,0.0034774,0.0030634,0.0035738,0.010607,0.0022237,0.0072458,0.0011403,0.0010562,0.0049863,0.00082753,0.0054658,0.0018169,0.0034586,0.0037294,0.0034642,0.0036616,0.0057048,0.0026727,0.0057013,0.0018563,0.010763,0.0028256,0.009193,0.001861,0.01255,0.0087357,0.0016143,0.014641,0.010983,0.016798,0.0011772,0.0093756,0.019003,0.00053079,0.00044009,0.0010381
0.0044944,0.0011877,0.0015566,0.0022436,0.0037984,0.0039516,0.0034793,0.004058,0.012563,0.0025456,0.0082294,0.0012968,0.0012015,0.0056679,0.00094142,0.0062123,0.0020661,0.003932,0.00424,0.0039388,0.0041629,0.0064838,0.0030387,0.0064803,0.0021072,0.012215,0.003445,0.010433,0.002232,0.014236,0.0099096,0.0019198,0.017025,0.012463,0.019047,0.0013377,0.010644,0.02152,0.00060412,0.0005009,0.0011798
0.0050308,0.0013303,0.0017436,0.0025116,0.0042506,0.0044228,0.0038927,0.0045392,0.014653,0.0028689,0.0092048,0.0014524,0.0013459,0.0063442,0.0010546,0.006953,0.0023136,0.0044021,0.0047468,0.0044101,0.0046607,0.0072565,0.0034023,0.0072529,0.0023567,0.013653,0.0040905,0.011661,0.0026158,0.015904,0.011074,0.0022401,0.019502,0.013929,0.021269,0.0014973,0.011901,0.024006,0.00067699,0.00056133,0.0013208
0.0055536,0.0014694,0.001926,0.0027731,0.0046917,0.0048821,0.004296,0.0050086,0.016839,0.0031892,0.010155,0.0016042,0.0014868,0.0070031,0.0011651,0.0076744,0.0025552,0.0048603,0.0052409,0.0048694,0.0051459,0.0080091,0.0037569,0.0080055,0.0026004,0.015052,0.0047539,0.012857,0.0030134,0.017526,0.012207,0.0025777,0.022047,0.015355,0.023423,0.0016531,0.013124,0.026416,0.00074808,0.00062029,0.0014585
0.0060545,0.0016028,0.002101,0.0030239,0.0051144,0.0053223,0.0046826,0.0054585,0.019107,0.0035019,0.011063,0.0017498,0.0016219,0.0076341,0.001271,0.0083652,0.0027867,0.0052994,0.0057142,0.0053096,0.0056108,0.0087297,0.0040967,0.0087259,0.0028342,0.016388,0.0054327,0.014001,0.0034224,0.019075,0.013292,0.0029306,0.024635,0.016717,0.025478,0.0018025,0.014293,0.028713,0.00081627,0.00067683,0.0015905
0.0065266,0.0017286,0.002266,0.0032604,0.0055129,0.0057373,0.0050472,0.0058827,0.021387,0.0038119,0.011919,0.0018871,0.0017494,0.0082285,0.0013709,0.0090158,0.0030051,0.0057133,0.0061603,0.0057244,0.0060489,0.0094083,0.0044172,0.0094044,0.0030548,0.017644,0.0061392,0.015076,0.0038423,0.02053,0.014312,0.0033118,0.02725,0.017998,0.027405,0.0019436,0.015393,0.030866,0.0008806,0.00073019,0.0017151
0.0069645,0.0018455,0.0024191,0.0034799,0.0058826,0.0061223,0.0053854,0.0062762,0.023725,0.004111,0.012711,0.0020147,0.0018677,0.0087795,0.0014637,0.0096188,0.0032078,0.0060972,0.0065741,0.0061093,0.0064553,0.010037,0.0047145,0.010033,0.0032596,0.018807,0.0068464,0.016072,0.0042684,0.021875,0.015257,0.0037021,0.029867,0.019183,0.029184,0.0020745,0.016411,0.032852,0.00094033,0.00077973,0.0018307
0.007364,0.0019523,0.0025591,0.0036804,0.0062201,0.0064737,0.0056943,0.0066355,0.026096,0.0043926,0.013434,0.0021312,0.0019758,0.0092822,0.0015485,0.010169,0.003393,0.0064477,0.0069518,0.0064605,0.0068262,0.010611,0.004986,0.010607,0.0034466,0.019865,0.0075381,0.01698,0.0046923,0.023099,0.016118,0.0040934,0.032465,0.020261,0.0308,0.0021942,0.017339,0.034655,0.00099491,0.000825,0.0019364
0.0077227,0.0020482,0.0026848,0.0038605,0.0065231,0.0067891,0.0059716,0.006958,0.028465,0.0046698,0.014081,0.0022359,0.002073,0.0097333,0.0016247,0.010662,0.0035593,0.0067623,0.0072908,0.0067759,0.0071592,0.011125,0.0052298,0.011121,0.0036147,0.020812,0.008295,0.017792,0.005152,0.024194,0.01689,0.0045239,0.035058,0.021226,0.032243,0.0023017,0.018169,0.036263,0.001044,0.00086568,0.0020314
0.008039,0.0021329,0.0027957,0.0040195,0.0067904,0.0070674,0.0062162,0.0072424,0.030857,0.0049407,0.014651,0.0023283,0.0021587,0.010131,0.001692,0.011097,0.0037061,0.0070398,0.0075897,0.007054,0.0074528,0.011579,0.0054449,0.011574,0.003763,0.021645,0.0090958,0.018507,0.0056436,0.025156,0.017568,0.00499,0.037629,0.022075,0.033508,0.0023966,0.0189,0.037672,0.0010873,0.00090161,0.0021152
0.0083123,0.0022062,0.0028918,0.004157,0.0070214,0.0073079,0.0064277,0.0074882,0.033221,0.0052028,0.015143,0.0024082,0.002233,0.010474,0.0017502,0.011472,0.0038331,0.0072796,0.0078481,0.0072944,0.0077066,0.01197,0.0056309,0.011966,0.0038913,0.022363,0.0099302,0.019124,0.0061826,0.025984,0.018154,0.0054848,0.040179,0.022806,0.034595,0.0024787,0.019529,0.03888,0.0011248,0.00093271,0.0021878
0.008543,0.0022682,0.0029729,0.0042731,0.0072165,0.0075109,0.0066063,0.0076957,0.035602,0.0054546,0.015558,0.0024759,0.0022957,0.010764,0.0017994,0.011789,0.0039404,0.0074821,0.0080662,0.0074974,0.0079208,0.0123,0.005788,0.012296,0.0039997,0.022966,0.010791,0.019642,0.0067615,0.026679,0.018646,0.0060258,0.042654,0.02342,0.035505,0.0025481,0.020059,0.039892,0.0011565,0.00095902,0.0022491
0.0087321,0.0023191,0.0030396,0.0043685,0.0073764,0.0076774,0.0067527,0.0078659,0.037907,0.005704,0.015897,0.0025314,0.0023473,0.011001,0.0018399,0.012048,0.0040285,0.0076482,0.0082451,0.0076638,0.0080965,0.01257,0.0059169,0.012566,0.0040887,0.023458,0.011688,0.020066,0.0073522,0.027245,0.019048,0.0066155,0.045108,0.023921,0.036245,0.0026051,0.020492,0.040711,0.0011826,0.00098065,0.0022995
0.0088811,0.0023593,0.0030923,0.0044438,0.0075026,0.0078087,0.0068682,0.0079999,0.04022,0.005961,0.016163,0.0025753,0.002388,0.011188,0.0018719,0.012253,0.0040981,0.0077792,0.0083861,0.0077951,0.0082351,0.012783,0.0060186,0.012779,0.0041589,0.023843,0.012629,0.020398,0.0079439,0.027688,0.019364,0.007208,0.047539,0.024313,0.03682,0.0026501,0.020831,0.041347,0.0012032,0.00099775,0.0023393
0.0089921,0.0023894,0.0031317,0.0045,0.0075965,0.0079064,0.0069543,0.0080998,0.042509,0.006217,0.01636,0.0026081,0.0024185,0.011327,0.0018958,0.012404,0.0041501,0.0078768,0.0084911,0.0078929,0.0083382,0.012941,0.0060945,0.012937,0.0042113,0.024126,0.013583,0.020643,0.0085597,0.028012,0.019597,0.0078264,0.049935,0.024602,0.037239,0.0026838,0.021081,0.041808,0.0012186,0.0010106,0.0023691
0.0090672,0.0024099,0.0031585,0.0045382,0.0076602,0.0079727,0.0070126,0.0081673,0.044805,0.0064834,0.016493,0.0026305,0.0024393,0.011421,0.0019121,0.012506,0.0041855,0.0079429,0.0085622,0.0079592,0.0084081,0.013047,0.006146,0.013043,0.0042469,0.024315,0.01459,0.020806,0.0091802,0.028227,0.019752,0.0084513,0.052315,0.024794,0.037512,0.0027067,0.021248,0.042106,0.0012291,0.0010193,0.0023894
0.0091088,0.0024215,0.0031737,0.0045597,0.0076955,0.0080095,0.007045,0.0082047,0.047105,0.0067574,0.016564,0.0026431,0.002451,0.011472,0.0019213,0.012563,0.0042054,0.0079797,0.0086018,0.0079961,0.008447,0.013106,0.0061748,0.013101,0.0042668,0.024414,0.01564,0.020893,0.0098017,0.028339,0.019835,0.0090788,0.054674,0.024895,0.03765,0.0027196,0.021337,0.042253,0.0012351,0.0010243,0.0024008
0.0091195,0.0024248,0.003178,0.0045656,0.0077048,0.0080191,0.0070535,0.0082143,0.049417,0.0069805,0.01658,0.0026467,0.0024544,0.011485,0.001924,0.012576,0.0042109,0.0079894,0.008612,0.0080059,0.0084571,0.01312,0.0061826,0.013115,0.0042721,0.024432,0.016676,0.02091,0.010436,0.028355,0.019852,0.0096829,0.056965,0.024912,0.037662,0.0027232,0.021355,0.042259,0.0012369,0.0010257,0.002404
0.0091019,0.0024206,0.0031723,0.0045572,0.00769,0.0080037,0.0070401,0.0081983,0.051713,0.0072067,0.016545,0.0026421,0.0024501,0.011462,0.0019207,0.012551,0.0042033,0.0079742,0.0085955,0.0079907,0.008441,0.013093,0.0061712,0.013089,0.0042642,0.024374,0.017718,0.020863,0.011096,0.028285,0.019807,0.010319,0.059234,0.024853,0.03756,0.0027184,0.021306,0.042138,0.0012348,0.001024,0.0023998
0.0090584,0.0024094,0.0031577,0.0045359,0.0076535,0.0079657,0.0070066,0.0081591,0.05401,0.0073847,0.016462,0.0026299,0.0024388,0.011407,0.0019119,0.01249,0.0041838,0.0079363,0.0085546,0.0079528,0.0084008,0.013029,0.0061421,0.013025,0.0042442,0.024248,0.018833,0.020756,0.011767,0.028136,0.019706,0.011033,0.061509,0.024724,0.037353,0.0027058,0.021198,0.041901,0.0012291,0.0010193,0.0023887
0.0089916,0.002392,0.0031348,0.0045029,0.0075972,0.0079071,0.0069551,0.0080989,0.05631,0.0075191,0.016338,0.0026108,0.0024212,0.011322,0.0018981,0.012397,0.0041534,0.007878,0.0084917,0.0078944,0.008339,0.012932,0.0060973,0.012928,0.0042132,0.024061,0.020001,0.020598,0.012409,0.027916,0.019556,0.011715,0.063782,0.024533,0.037053,0.0026862,0.021036,0.041558,0.0012203,0.001012,0.0023714
0.0089039,0.002369,0.0031047,0.0044594,0.0075232,0.0078301,0.0068875,0.0080199,0.058629,0.0076975,0.016176,0.0025857,0.0023979,0.011211,0.0018799,0.012275,0.0041133,0.0078014,0.008409,0.0078176,0.0082579,0.012805,0.0060382,0.012801,0.0041724,0.023818,0.021205,0.020391,0.013093,0.027632,0.01936,0.012438,0.066042,0.024285,0.036669,0.0026603,0.020825,0.041123,0.0012086,0.0010023,0.0023486
0.0087976,0.002341,0.003068,0.0044065,0.0074335,0.0077367,0.0068054,0.0079242,0.060946,0.0078305,0.015981,0.0025552,0.0023696,0.011077,0.0018577,0.012128,0.0040646,0.0077085,0.0083087,0.0077245,0.0081594,0.012651,0.0059664,0.012647,0.0041228,0.023527,0.022405,0.020143,0.013729,0.027292,0.019125,0.01311,0.06829,0.023988,0.036211,0.0026288,0.020571,0.040604,0.0011944,0.00099053,0.0023208
0.0086749,0.0023087,0.0030255,0.0043454,0.00733,0.0076289,0.0067106,0.0078136,0.063269,0.008021,0.015756,0.0025198,0.0023369,0.010922,0.001832,0.011958,0.0040082,0.0076011,0.0081929,0.0076169,0.0080457,0.012474,0.0058835,0.01247,0.0040655,0.023192,0.023667,0.019858,0.014343,0.026901,0.018854,0.013758,0.070542,0.023646,0.035687,0.0025924,0.02028,0.040013,0.0011779,0.00097687,0.0022887
0.0085378,0.0022725,0.002978,0.004277,0.0072143,0.0075085,0.0066047,0.0076901,0.065617,0.0081631,0.015505,0.0024803,0.0023002,0.010749,0.0018033,0.011768,0.0039452,0.0074812,0.0080635,0.0074967,0.0079187,0.012276,0.0057908,0.012272,0.0040015,0.02282,0.024921,0.01954,0.014984,0.026467,0.018552,0.014362,0.072781,0.023266,0.035106,0.0025517,0.019955,0.039358,0.0011595,0.00096157,0.0022528
0.0083883,0.0022329,0.0029262,0.0042024,0.007088,0.0073771,0.0064892,0.0075555,0.067939,0.0083654,0.015231,0.0024371,0.0022602,0.010561,0.0017719,0.011562,0.0038764,0.0073503,0.0079224,0.0073656,0.0077801,0.01206,0.0056897,0.012056,0.0039317,0.022414,0.026236,0.019194,0.015697,0.025996,0.018224,0.015044,0.075033,0.022853,0.034476,0.0025072,0.019602,0.038648,0.0011393,0.00094486,0.0022135
0.0082282,0.0021905,0.0028705,0.0041224,0.0069528,0.0072363,0.0063654,0.0074112,0.070268,0.0085165,0.014939,0.0023908,0.0022172,0.010359,0.0017383,0.01134,0.0038027,0.0072101,0.0077713,0.0072251,0.0076317,0.011829,0.0055813,0.011826,0.0038568,0.021982,0.027606,0.018824,0.01638,0.025492,0.017873,0.015798,0.07722,0.022412,0.033804,0.0024596,0.019224,0.037891,0.0011177,0.00092694,0.0021714
0.008059,0.0021456,0.0028118,0.0040379,0.00681,0.0070877,0.0062347,0.0072589,0.072549,0.0086217,0.01463,0.0023419,0.0021719,0.010145,0.0017027,0.011107,0.0037248,0.007062,0.0076116,0.0070767,0.0074749,0.011586,0.0054668,0.011582,0.0037777,0.021525,0.028947,0.018434,0.017007,0.024962,0.017503,0.016491,0.079414,0.021946,0.033096,0.0024092,0.018826,0.037095,0.0010948,0.00090799,0.002127
0.0078824,0.0020988,0.0027503,0.0039496,0.0066608,0.0069324,0.0060981,0.0070997,0.074852,0.0087793,0.014308,0.0022907,0.0021244,0.0099228,0.0016656,0.010863,0.0036434,0.0069073,0.0074448,0.0069217,0.0073111,0.011331,0.0053472,0.011328,0.003695,0.021049,0.030294,0.018027,0.017681,0.024408,0.017117,0.017224,0.081617,0.021461,0.032359,0.0023565,0.018411,0.036266,0.001071,0.00088818,0.0020805
0.0076997,0.0020503,0.0026868,0.0038582,0.0065064,0.0067717,0.0059568,0.0069352,0.07707,0.0088891,0.013975,0.0022378,0.0020754,0.0096925,0.0016271,0.010611,0.0035591,0.0067473,0.0072723,0.0067613,0.0071417,0.011068,0.0052234,0.011064,0.0036095,0.020557,0.031696,0.017607,0.018328,0.023837,0.016718,0.017926,0.083859,0.020959,0.031598,0.0023021,0.017981,0.035411,0.0010462,0.00086768,0.0020324
0.0075121,0.0020005,0.0026215,0.0037644,0.006348,0.0066068,0.0058118,0.0067662,0.079271,0.009041,0.013634,0.0021834,0.002025,0.0094562,0.0015876,0.010352,0.0034726,0.006583,0.0070951,0.0065967,0.0069678,0.010798,0.0050963,0.010795,0.0035217,0.020053,0.033061,0.017175,0.018922,0.023251,0.016308,0.018569,0.086093,0.020445,0.030818,0.0022461,0.017541,0.034535,0.0010208,0.00084662,0.0019831
0.0073208,0.0019497,0.0025549,0.0036687,0.0061864,0.0064387,0.0056639,0.0065939,0.081523,0.0091448,0.013286,0.002128,0.0019735,0.0092152,0.0015473,0.010088,0.0033843,0.0064155,0.0069146,0.0064289,0.0067904,0.010523,0.0049667,0.010519,0.0034321,0.01954,0.03443,0.016736,0.019571,0.022655,0.015891,0.019173,0.088268,0.019921,0.030025,0.0021891,0.017092,0.033644,0.00099494,0.00082514,0.0019327
0.0071269,0.0018982,0.0024874,0.0035717,0.0060226,0.0062682,0.0055139,0.0064193,0.083798,0.0093556,0.012933,0.0020717,0.0019214,0.0089709,0.0015064,0.0098204,0.0032948,0.0062456,0.0067315,0.0062586,0.0066106,0.010244,0.0048353,0.01024,0.0033413,0.019019,0.035793,0.016291,0.020224,0.022051,0.015468,0.019924,0.090316,0.01939,0.029221,0.0021312,0.016637,0.032742,0.00096866,0.00080335,0.0018816
0.0069313,0.0018462,0.0024193,0.0034738,0.0058574,0.0060962,0.0053627,0.0062431,0.085945,0.0095103,0.012577,0.002015,0.0018688,0.0087245,0.0014651,0.0095506,0.0032045,0.0060743,0.0065467,0.0060869,0.0064292,0.009962,0.0047027,0.0099589,0.0032497,0.018495,0.037291,0.015842,0.020881,0.021442,0.015042,0.020669,0.092446,0.018856,0.028412,0.0020728,0.016179,0.031833,0.00094214,0.00078136,0.0018301
0.0067348,0.0017939,0.0023508,0.0033754,0.0056914,0.0059234,0.0052107,0.0060661,0.088139,0.009615,0.01222,0.001958,0.0018159,0.0084771,0.0014237,0.0092796,0.0031138,0.0059021,0.0063612,0.0059144,0.006247,0.0096793,0.0045695,0.0096763,0.0031577,0.017968,0.038728,0.015391,0.021516,0.02083,0.014614,0.021382,0.094483,0.018319,0.0276,0.0020141,0.015719,0.030922,0.0009155,0.00075926,0.0017783
0.0065382,0.0017417,0.0022823,0.003277,0.0055253,0.0057505,0.0050586,0.005889,0.09033,0.0098326,0.011862,0.0019009,0.001763,0.0082294,0.0013822,0.0090085,0.003023,0.0057299,0.0061755,0.0057418,0.0060647,0.0093965,0.0044362,0.0093935,0.0030656,0.017441,0.040293,0.01494,0.022302,0.020219,0.014186,0.022238,0.096606,0.017781,0.026788,0.0019554,0.015258,0.030011,0.00088883,0.00073715,0.0017265
0.0063421,0.0016895,0.0022139,0.0031788,0.0053596,0.0055781,0.004907,0.0057124,0.092516,0.0099916,0.011506,0.001844,0.0017102,0.0079825,0.0013408,0.0087381,0.0029325,0.0055581,0.0059903,0.0055697,0.0058829,0.0091144,0.0043033,0.0091116,0.0029737,0.016916,0.041797,0.014491,0.023057,0.01961,0.01376,0.023055,0.098786,0.017246,0.025979,0.0018969,0.014799,0.029103,0.00086223,0.00071509,0.0016748
0.0061472,0.0016377,0.002146,0.0030812,0.0051949,0.0054067,0.0047562,0.0055368,0.094707,0.010242,0.011152,0.0017874,0.0016577,0.0077371,0.0012997,0.0084694,0.0028425,0.0053873,0.0058063,0.0053986,0.0057021,0.0088341,0.0041711,0.0088313,0.0028824,0.016395,0.043247,0.014044,0.023785,0.019004,0.013336,0.023838,0.10102,0.016714,0.025175,0.0018386,0.014343,0.028202,0.00083578,0.00069315,0.0016234
0.005954,0.0015863,0.0020786,0.0029844,0.0050316,0.0052368,0.0046067,0.0053628,0.09691,0.010429,0.0108,0.0017313,0.0016057,0.0074937,0.0012589,0.0082029,0.0027532,0.005218,0.0056237,0.0052289,0.0055229,0.0085561,0.00404,0.0085534,0.0028236,0.015877,0.044561,0.013602,0.024473,0.018404,0.012916,0.024575,0.10305,0.016187,0.024379,0.0017809,0.013891,0.027309,0.00080955,0.0006714,0.0015724
0.0057628,0.0015354,0.002012,0.0028887,0.0048701,0.0050687,0.0044589,0.0051906,0.099097,0.010644,0.010453,0.0016758,0.0015542,0.0072531,0.0012185,0.0079394,0.0026649,0.0050505,0.0054432,0.0050611,0.0053456,0.0082813,0.0039104,0.0082787,0.0028021,0.015366,0.045796,0.013164,0.02508,0.017811,0.0125,0.025301,0.10496,0.015666,0.023592,0.0017238,0.013444,0.026427,0.0007836,0.00064988,0.001522
0.0055742,0.0014852,0.0019462,0.0027942,0.0047108,0.0049028,0.004313,0.0050207,0.10123,0.010797,0.010111,0.001621,0.0015034,0.0070156,0.0011787,0.0076794,0.0025777,0.0048853,0.0052651,0.0048955,0.0051707,0.00801,0.0037825,0.0080075,0.0027735,0.014862,0.04696,0.012732,0.025613,0.017226,0.01209,0.025939,0.10676,0.015152,0.022816,0.0016674,0.013003,0.025556,0.00075799,0.00062864,0.0014722
0.0053884,0.0014358,0.0018814,0.0027012,0.0045538,0.0047394,0.0041693,0.0048534,0.10339,0.010895,0.0097733,0.001567,0.0014533,0.0067817,0.0011395,0.0074234,0.0024919,0.0047225,0.0050897,0.0047324,0.0049984,0.0077429,0.0036565,0.0077405,0.0028081,0.014365,0.048088,0.012307,0.026135,0.016651,0.011686,0.026553,0.10865,0.014645,0.022052,0.0016119,0.012569,0.0247,0.00073277,0.00060772,0.0014232
0.0052059,0.0013872,0.0018177,0.0026097,0.0043995,0.0045789,0.004028,0.004689,0.10552,0.011122,0.0094418,0.001514,0.0014041,0.0065518,0.0011009,0.0071717,0.0024075,0.0045625,0.0049172,0.004572,0.004829,0.0074804,0.0035327,0.0074781,0.0028291,0.013877,0.049392,0.011889,0.026841,0.016085,0.01129,0.027338,0.11063,0.014148,0.021302,0.0015573,0.012142,0.023859,0.00070797,0.00058716,0.001375
0.0050267,0.0013395,0.0017552,0.0025199,0.0042481,0.0044213,0.0038894,0.0045276,0.10763,0.011285,0.0091165,0.0014619,0.0013559,0.0063263,0.0010631,0.0069248,0.0023247,0.0044055,0.004748,0.0044147,0.0046628,0.0072228,0.0034111,0.0072206,0.0028381,0.013399,0.050696,0.011479,0.027546,0.015529,0.0109,0.028111,0.11271,0.01366,0.020565,0.0015038,0.011724,0.023033,0.00068363,0.00056697,0.0013277
0.0048511,0.0012927,0.0016939,0.002432,0.0040998,0.0042669,0.0037536,0.0043695,0.10973,0.011551,0.0087978,0.0014109,0.0013086,0.0061053,0.001026,0.0066829,0.0022436,0.0042517,0.0045822,0.0042606,0.0045,0.0069705,0.003292,0.0069683,0.0028364,0.01293,0.051961,0.011078,0.028228,0.014986,0.010519,0.028851,0.11477,0.013182,0.019844,0.0014513,0.011313,0.022225,0.00065979,0.00054719,0.0012814
0.0046794,0.001247,0.001634,0.0023459,0.0039547,0.0041159,0.0036208,0.0042148,0.11181,0.011747,0.008486,0.001361,0.0012623,0.0058891,0.00098968,0.0064462,0.0021642,0.0041012,0.00442,0.0041098,0.0043407,0.0067236,0.0031755,0.0067215,0.0029064,0.012471,0.053329,0.010685,0.029039,0.014454,0.010146,0.029712,0.11689,0.012714,0.019139,0.0014,0.010912,0.021435,0.00063645,0.00052784,0.0012361
0.0045116,0.0012023,0.0015755,0.0022619,0.0038129,0.0039683,0.0034909,0.0040637,0.11389,0.01207,0.0081815,0.0013122,0.0012171,0.0056779,0.00095423,0.0062149,0.0020867,0.0039542,0.0042615,0.0039624,0.0041851,0.0064824,0.0030617,0.0064804,0.0030555,0.012023,0.05485,0.010301,0.029838,0.013934,0.009782,0.030724,0.11907,0.012257,0.018451,0.0013498,0.010521,0.020663,0.00061365,0.00050894,0.0011918
0.0043479,0.0011587,0.0015183,0.0021798,0.0036745,0.0038243,0.0033643,0.0039162,0.11591,0.012315,0.0078843,0.0012646,0.0011729,0.0054718,0.00091962,0.0059893,0.002011,0.0038107,0.0041069,0.0038187,0.0040332,0.0062471,0.0029506,0.0062451,0.003177,0.011586,0.056453,0.0099271,0.030607,0.013428,0.0094265,0.031678,0.12123,0.011812,0.017779,0.0013009,0.010138,0.019911,0.00059141,0.00049048,0.0011486
0.0041883,0.0011162,0.0014626,0.0020998,0.0035397,0.003684,0.0032408,0.0037725,0.11789,0.012489,0.0075947,0.0012183,0.0011299,0.0052709,0.0008859,0.0057694,0.0019372,0.0036708,0.0039562,0.0036785,0.0038852,0.0060177,0.0028424,0.0060158,0.0033843,0.01116,0.058041,0.0095623,0.03138,0.012934,0.0090801,0.03261,0.12346,0.011378,0.017125,0.0012531,0.0097656,0.019177,0.00056972,0.0004725,0.0011064
