0.00074673,0.00043922,0.00011558,0.00040954,0.00018403,0.001654,0.0020353,0.0014029,0.00082193,0.0016564,0.00021193,0.00036532,0.00018478,0.00094651,0.00030067,0.0011336,0.0010786,0.00025456,0.00022382,8.8751e-05,5.8825e-05,5.3238e-05,0.00031466,0.00052148,0.00030254,0.00067428,0.00022081,0.00042188,0.0021339,0.00015907,0.00015003,8.436e-05,0.00023344,0.00039171,0.00047878,0.00018135,0.00012299,5.7089e-05,0.0002147,0.00081389,0.00017742,0.00034872,0.00023835,0.000197,0.0047819,0.0001116,0.00017941,0.00026487,0.0019945,0.0003477,0.00051623,0.00030587,0.00012644,0.00013238,0.00029945,0.0003747,0.0016765,0.00013729,0.00070462,0.0011413,0.00023256,0.00019394,0.00025717,0.00031317,3.0132e-05,0.00030166,0.00020322
0.00082485,0.00048475,0.000128,0.0004522,0.0002027,0.0018067,0.0021974,0.0015299,0.00090359,0.0018198,0.00023425,0.00040461,0.00020454,0.0010424,0.00033388,0.0012566,0.0011947,0.00027847,0.00024804,9.8562e-05,6.533e-05,5.9124e-05,0.00034941,0.000577,0.00033234,0.00074381,0.0002452,0.00046628,0.0023569,0.00017401,0.0001666,9.3684e-05,0.00025754,0.00043086,0.00050968,0.0001998,0.00013658,6.3399e-05,0.00023842,0.00090369,0.00019308,0.00038538,0.00026383,0.00021788,0.0052844,0.00012393,0.00019923,0.00029413,0.0022023,0.00038121,0.00056437,0.0003334,0.00014041,0.000147,0.00033252,0.00041405,0.0018599,0.00015045,0.00077195,0.0012623,0.00025674,0.00021379,0.0002845,0.0003429,3.3464e-05,0.00033498,0.00022569
0.00090514,0.00053156,0.00014076,0.00049606,0.00022192,0.001964,0.0023651,0.0016609,0.00098762,0.0019878,0.00025719,0.00044498,0.00022486,0.0011409,0.00036798,0.0013828,0.001314,0.00030311,0.00027292,0.00010864,7.2011e-05,6.517e-05,0.0003851,0.00063404,0.00036302,0.00081531,0.00027026,0.00051191,0.0025859,0.00018942,0.00018362,0.00010326,0.00028232,0.00047116,0.0005419,0.00021879,0.00015053,6.9879e-05,0.00026278,0.00099587,0.00020925,0.00042307,0.00029002,0.00023935,0.0057995,0.0001366,0.00021959,0.00032417,0.0024157,0.00041574,0.000614,0.00036181,0.00015476,0.00016203,0.00036649,0.00045449,0.0020481,0.00016401,0.0008413,0.0013865,0.00028159,0.0002342,0.00031259,0.00037353,3.6885e-05,0.00036919,0.00024876
0.0009878,0.00057978,0.00015391,0.00054122,0.00024172,0.0021263,0.0025388,0.0017961,0.0010742,0.0021609,0.00028081,0.00048652,0.00024577,0.0012425,0.00040305,0.0015127,0.0014368,0.00032855,0.00029852,0.000119,7.8885e-05,7.1391e-05,0.0004218,0.00069276,0.00039466,0.00088894,0.00029603,0.00055889,0.0028215,0.00020532,0.00020114,0.00011311,0.00030786,0.00051269,0.00057552,0.00023835,0.00016489,7.6545e-05,0.00028784,0.0010907,0.00022597,0.00046187,0.00031697,0.00026145,0.0063284,0.00014963,0.00024053,0.00035508,0.0026353,0.00045136,0.00066522,0.00039117,0.00016952,0.00017748,0.00040142,0.00049613,0.0022415,0.000178,0.00091284,0.0015144,0.0003072,0.00025523,0.00034151,0.00040514,4.0404e-05,0.00040438,0.00027249
0.001073,0.00062952,0.00016746,0.00058781,0.00026216,0.002294,0.0027188,0.0019359,0.0011636,0.0023396,0.00030518,0.00052933,0.00026732,0.0013472,0.00043919,0.0016464,0.0015632,0.00035486,0.00032491,0.00012969,8.5969e-05,7.7803e-05,0.00045962,0.00075328,0.00042733,0.00096489,0.00032258,0.00060733,0.0030642,0.00022177,0.00021918,0.00012326,0.0003342,0.00055556,0.00061062,0.00025855,0.00017968,8.3415e-05,0.00031365,0.0011883,0.00024328,0.00050189,0.00034476,0.00028423,0.0068723,0.00016305,0.00026211,0.00038692,0.0028616,0.00048816,0.00071819,0.00042155,0.00018473,0.0001934,0.00043741,0.00053908,0.0024406,0.00019246,0.00098675,0.0016461,0.00033361,0.00027693,0.00037132,0.00043782,4.4031e-05,0.00044064,0.00029695
0.0011611,0.00068091,0.00018147,0.00063594,0.00028329,0.0024676,0.0029057,0.0020807,0.001256,0.0025241,0.00033036,0.00057354,0.00028959,0.0014555,0.00047648,0.0017844,0.0016937,0.00038209,0.00035215,0.00014072,9.3282e-05,8.4423e-05,0.00049864,0.00081577,0.00046111,0.0010434,0.00034999,0.00065737,0.0033145,0.00023879,0.0002378,0.00013373,0.00036143,0.00059989,0.00064729,0.00027942,0.00019495,9.0506e-05,0.0003403,0.001289,0.00026123,0.00054322,0.00037346,0.00030777,0.0074322,0.00017691,0.00028438,0.00041978,0.0030951,0.00052624,0.00077302,0.00045304,0.00020043,0.00020983,0.00047454,0.00058343,0.002646,0.00020742,0.0010632,0.0017821,0.00036089,0.00029936,0.00040211,0.00047164,4.7775e-05,0.00047806,0.00032219
0.0012521,0.00073408,0.00019595,0.00068573,0.00030516,0.0026473,0.0030998,0.0022307,0.0013517,0.0027151,0.0003564,0.00061924,0.00031261,0.0015675,0.00051501,0.0019269,0.0018285,0.00041032,0.00038032,0.00015212,0.00010084,9.1267e-05,0.00053897,0.00088039,0.0004961,0.0011245,0.00037831,0.00070912,0.0035731,0.00025644,0.00025705,0.00014456,0.00038961,0.00064579,0.00068563,0.00030102,0.00021072,9.7835e-05,0.00036784,0.001393,0.00027987,0.00058598,0.00040313,0.00033212,0.0080093,0.00019124,0.00030739,0.00045374,0.0033363,0.0005657,0.00082986,0.0004857,0.00021665,0.00022682,0.00051292,0.00062931,0.002858,0.00022293,0.0011424,0.0019227,0.00038913,0.00032257,0.00043396,0.00050669,5.1646e-05,0.00051673,0.00034828
0.0013464,0.00078916,0.00021096,0.0007373,0.00032784,0.0028337,0.0033017,0.0023864,0.0014508,0.0029129,0.00038338,0.00066655,0.00033645,0.0016834,0.00055489,0.0020744,0.0019679,0.00043961,0.00040948,0.00016392,0.00010867,9.8352e-05,0.0005807,0.00094728,0.00053239,0.0012086,0.00040763,0.00076271,0.0038406,0.00027476,0.00027697,0.00015577,0.00041881,0.00069336,0.00072573,0.00032341,0.00022706,0.00010542,0.00039634,0.0015007,0.00029923,0.00063026,0.00043386,0.00035734,0.0086048,0.00020607,0.00033122,0.00048889,0.0035859,0.00060662,0.00088884,0.00051963,0.00023344,0.0002444,0.00055264,0.00067683,0.0030771,0.00023902,0.0012246,0.0020681,0.00041837,0.00034663,0.00046694,0.00054307,5.5652e-05,0.00055675,0.00037529
0.0014441,0.00084629,0.00022652,0.00079079,0.00035137,0.0030272,0.0035118,0.002548,0.0015536,0.0031179,0.00041136,0.0007156,0.00036117,0.0018037,0.00059622,0.0022271,0.0021124,0.00047005,0.00043971,0.00017615,0.00011678,0.0001057,0.00062394,0.0010166,0.00057005,0.0012958,0.00043801,0.00081829,0.0041176,0.0002938,0.00029761,0.00016739,0.0004491,0.00074273,0.0007677,0.00034665,0.00024398,0.00011329,0.00042588,0.0016121,0.00031937,0.00067617,0.00046572,0.00038349,0.0092199,0.00022144,0.00035591,0.00052531,0.0038443,0.00064912,0.00095012,0.00055491,0.00025085,0.00026262,0.0005938,0.0007261,0.003304,0.00025573,0.0013099,0.0022188,0.00044871,0.00037159,0.00050113,0.00058085,5.9805e-05,0.00059822,0.00040329
0.0015455,0.00090561,0.00024268,0.00084632,0.00037581,0.0032283,0.0037305,0.0027161,0.0016604,0.0033308,0.00044041,0.00076649,0.00038682,0.0019286,0.00063909,0.0023855,0.0022622,0.00050171,0.00047108,0.00018885,0.00012521,0.00011332,0.00066881,0.0010886,0.00060919,0.0013863,0.00046953,0.00087598,0.0044046,0.0003136,0.00031903,0.00017944,0.00048056,0.00079402,0.00081163,0.00037079,0.00026154,0.00012145,0.00045653,0.0017277,0.00034034,0.00072385,0.00049878,0.00041064,0.0098558,0.00023739,0.00038153,0.00056309,0.0041123,0.0006933,0.0010138,0.00059162,0.00026891,0.00028152,0.0006365,0.00077725,0.0035391,0.00027311,0.0013985,0.0023751,0.00048021,0.00039752,0.00053663,0.00062014,6.4114e-05,0.00064124,0.00043233
0.0016509,0.00096726,0.00025948,0.00090404,0.00040123,0.0034373,0.0039585,0.002891,0.0017714,0.0035519,0.00047061,0.00081937,0.00041349,0.0020584,0.00068362,0.0025499,0.0024178,0.00053466,0.00050368,0.00020204,0.00013396,0.00012125,0.0007154,0.0011634,0.0006499,0.0014803,0.00050228,0.00093593,0.0047025,0.00033422,0.00034128,0.00019196,0.00051328,0.00084737,0.00085765,0.00039589,0.00027979,0.00012992,0.00048837,0.0018477,0.0003622,0.00077339,0.00053315,0.00043885,0.010514,0.00025396,0.00040814,0.00060234,0.0043903,0.00073928,0.0010802,0.00062986,0.00028767,0.00030116,0.00068084,0.00083041,0.0037829,0.0002912,0.0014908,0.0025374,0.00051296,0.00042448,0.00057353,0.00066104,6.8592e-05,0.00068593,0.00046251
0.0017605,0.0010314,0.00027696,0.00096409,0.0004277,0.0036549,0.0041962,0.0030731,0.001887,0.0037818,0.00050203,0.00087436,0.00044123,0.0021934,0.00072991,0.0027207,0.0025794,0.000569,0.00053758,0.00021576,0.00014306,0.00012949,0.00076385,0.0012411,0.0006923,0.0015781,0.00053633,0.00099829,0.0050117,0.0003557,0.00036442,0.00020499,0.00054732,0.00090289,0.00090586,0.00042202,0.00029876,0.00013874,0.00052148,0.0019724,0.00038499,0.00082494,0.00056889,0.00046821,0.011195,0.00027119,0.00043582,0.00064315,0.0046792,0.00078716,0.0011493,0.00066973,0.00030718,0.00032158,0.00072695,0.00088571,0.0040361,0.00031005,0.0015868,0.0027061,0.00054704,0.00045254,0.00061191,0.00070364,7.3249e-05,0.00073239,0.00049389
0.0018745,0.0010982,0.00029516,0.0010266,0.00045528,0.0038815,0.0044441,0.0032629,0.0020073,0.0040211,0.00053476,0.0009316,0.00047011,0.0023339,0.00077809,0.0028983,0.0027475,0.00060481,0.00057288,0.00023005,0.00015254,0.00013807,0.00081426,0.001322,0.00073648,0.00168,0.00057177,0.0010632,0.0053331,0.0003781,0.00038851,0.00021855,0.00058279,0.00096075,0.00095638,0.00044924,0.00031851,0.00014792,0.00055594,0.0021021,0.00040878,0.00087861,0.00060611,0.00049879,0.011901,0.00028913,0.00046463,0.00068563,0.0049794,0.00083707,0.0012213,0.00071133,0.00032749,0.00034284,0.00077494,0.00094329,0.0042992,0.0003297,0.0016868,0.0028816,0.00058254,0.00048177,0.00065187,0.00074806,7.8098e-05,0.00078074,0.00052656
0.0019934,0.0011678,0.00031414,0.0010918,0.00048403,0.0041177,0.0047029,0.0034607,0.0021327,0.0042702,0.00056887,0.00099123,0.00050021,0.0024803,0.00082827,0.0030832,0.0029225,0.00064218,0.00060965,0.00024494,0.00016242,0.00014702,0.00086677,0.0014063,0.00078255,0.0017861,0.0006087,0.0011309,0.0056674,0.00040148,0.0004136,0.00023267,0.00061977,0.0010211,0.0010094,0.00047762,0.00033908,0.00015748,0.00059184,0.0022371,0.00043363,0.00093454,0.00064489,0.00053065,0.012632,0.00030782,0.00049464,0.00072987,0.0052916,0.00088914,0.0012965,0.00075476,0.00034865,0.00036499,0.00082492,0.0010033,0.0045728,0.0003502,0.0017912,0.0030643,0.00061953,0.00051225,0.00069351,0.00079441,8.315e-05,0.00083111,0.00056059
0.0021172,0.0012405,0.00033393,0.0011598,0.00051404,0.0043639,0.0049731,0.0036671,0.0022635,0.0045298,0.00060445,0.0010534,0.00053161,0.002633,0.00088059,0.0032757,0.0031048,0.0006812,0.000648,0.00026046,0.00017272,0.00015635,0.00092151,0.0014942,0.00083063,0.0018968,0.00064719,0.0012014,0.0060152,0.0004259,0.00043976,0.0002474,0.00065835,0.001084,0.0010649,0.00050724,0.00036053,0.00016746,0.00062926,0.0023777,0.0004596,0.00099288,0.00068534,0.00056389,0.013391,0.00032731,0.00052594,0.00077599,0.0056167,0.00094349,0.001375,0.00080013,0.00037071,0.00038809,0.00087702,0.0010659,0.0048575,0.00037161,0.0019001,0.0032546,0.00065813,0.00054405,0.00073694,0.00084281,8.8419e-05,0.00088361,0.00059608
0.0022464,0.0013163,0.0003546,0.0012307,0.00054538,0.0046208,0.0052553,0.0038826,0.0024,0.0048004,0.00064159,0.0011183,0.00056437,0.0027922,0.00093516,0.0034764,0.0032948,0.00072197,0.00068802,0.00027667,0.00018347,0.00016609,0.00097862,0.0015859,0.00088085,0.0020123,0.00068736,0.0012751,0.0063773,0.00045142,0.00046706,0.00026277,0.00069864,0.0011497,0.0011232,0.00053817,0.00038292,0.00017787,0.00066832,0.0025243,0.00048675,0.0010538,0.00072755,0.00059858,0.014178,0.00034766,0.00055859,0.00082411,0.0059552,0.0010003,0.001457,0.00084756,0.00039373,0.00041218,0.00093137,0.0011312,0.005154,0.00039399,0.0020137,0.0034529,0.00069842,0.00057726,0.00078228,0.00089337,9.3919e-05,0.00093838,0.0006331
0.0023813,0.0013954,0.00037619,0.0013048,0.00057812,0.0048889,0.0055501,0.0041075,0.0025425,0.0050827,0.00068039,0.001186,0.00059859,0.0029584,0.00099214,0.0036857,0.0034929,0.0007646,0.00072981,0.00029359,0.00019471,0.00017626,0.0010382,0.0016816,0.00093333,0.0021328,0.0007293,0.0013519,0.0067546,0.00047811,0.00049557,0.00027883,0.00074073,0.0012184,0.0011843,0.00057049,0.0004063,0.00018874,0.0007091,0.0026772,0.00051516,0.0011173,0.00077163,0.00063482,0.014995,0.0003689,0.00059269,0.00087435,0.0063079,0.0010596,0.0015426,0.00089716,0.00041777,0.00043735,0.00098812,0.0011994,0.0054629,0.00041738,0.0021325,0.0036599,0.00074051,0.00061195,0.00082962,0.00094622,9.9662e-05,0.00099556,0.00067177
0.0025222,0.0014781,0.00039876,0.0013822,0.00061236,0.0051688,0.0058583,0.0043425,0.0026914,0.0053772,0.00072094,0.0012568,0.00063435,0.003132,0.0010516,0.0039041,0.0036997,0.00080919,0.00077347,0.00031128,0.00020645,0.00018689,0.0011005,0.0017816,0.00098819,0.0022587,0.00077312,0.0014323,0.0071477,0.00050602,0.00052535,0.0002956,0.00078472,0.0012901,0.0012484,0.00060427,0.00043072,0.0002001,0.0007517,0.0028369,0.0005449,0.0011838,0.00081769,0.0006727,0.015843,0.0003911,0.00062832,0.00092684,0.0066756,0.0011216,0.0016322,0.00094906,0.00044289,0.00046364,0.0010474,0.0012706,0.005785,0.00044184,0.0022566,0.0038758,0.0007845,0.00064822,0.00087909,0.0010015,0.00010567,0.0010553,0.00071216
0.0026693,0.0015646,0.00042236,0.0014631,0.00064817,0.0054611,0.0061804,0.0045881,0.002847,0.0056847,0.00076335,0.0013307,0.00067175,0.0033133,0.0011139,0.004132,0.0039156,0.00085585,0.00081912,0.00032978,0.00021873,0.00019802,0.0011656,0.0018861,0.0010456,0.0023903,0.00081893,0.0015162,0.0075576,0.00053524,0.00055649,0.00031314,0.00083074,0.0013652,0.0013157,0.00063961,0.00045626,0.00021198,0.00079624,0.0030036,0.00057604,0.0012532,0.00086586,0.00071231,0.016723,0.00041431,0.00066557,0.0009817,0.007059,0.0011866,0.001726,0.0010034,0.00046916,0.00049113,0.0011093,0.0013451,0.0061208,0.00046745,0.0023864,0.0041013,0.0008305,0.00068615,0.00093083,0.0010593,0.00011194,0.0011177,0.00075439
0.0028232,0.001655,0.00044706,0.0015478,0.00068565,0.0057666,0.0065172,0.0048449,0.0030097,0.0060057,0.00080772,0.0014081,0.00071087,0.0035028,0.0011789,0.0043701,0.0041411,0.00090471,0.00086687,0.00034914,0.00023158,0.00020966,0.0012336,0.0019954,0.0011056,0.0025279,0.00086685,0.0016041,0.0079851,0.00056584,0.00058907,0.00033149,0.0008789,0.0014437,0.0013864,0.0006766,0.00048297,0.00022441,0.00084282,0.0031778,0.00060866,0.0013259,0.00091624,0.00075375,0.017637,0.0004386,0.00070453,0.0010391,0.007459,0.0012545,0.0018241,0.0010603,0.00049663,0.00051989,0.0011741,0.001423,0.0064712,0.00049426,0.0025222,0.0043368,0.00087864,0.00072585,0.00098494,0.0011199,0.00011851,0.001183,0.00079856
0.0029841,0.0017496,0.00047291,0.0016363,0.00072489,0.0060858,0.0068694,0.0051134,0.0031798,0.0063411,0.00085416,0.001489,0.00075181,0.003701,0.001247,0.0046188,0.0043768,0.00095588,0.00091685,0.0003694,0.00024503,0.00022185,0.0013049,0.0021097,0.0011685,0.0026719,0.00091699,0.001696,0.008431,0.00059789,0.00062315,0.0003507,0.00092931,0.0015259,0.0014605,0.00071532,0.00051093,0.00023742,0.00089157,0.0033598,0.00064284,0.001402,0.00096897,0.00079713,0.018586,0.00046401,0.0007453,0.0010991,0.0078764,0.0013256,0.0019268,0.0011199,0.00052538,0.00054998,0.0012419,0.0015046,0.0068369,0.00052235,0.0026643,0.0045829,0.00092902,0.00076741,0.0010416,0.0011833,0.00012539,0.0012513,0.00084478
0.0031524,0.0018487,0.00049999,0.0017291,0.00076599,0.0064195,0.0072377,0.0053941,0.0033579,0.0066915,0.00090279,0.0015737,0.00079469,0.0039083,0.0013182,0.0048788,0.0046231,0.0010095,0.00096917,0.00039062,0.00025912,0.00023461,0.0013794,0.0022293,0.0012344,0.0028225,0.00096948,0.0017922,0.0088963,0.00063148,0.00065884,0.00037081,0.00098211,0.001612,0.0015384,0.00075588,0.0005402,0.00025104,0.0009426,0.0035502,0.00067868,0.0014816,0.0010242,0.00084255,0.019571,0.00049063,0.00078799,0.0011619,0.008312,0.0014001,0.0020344,0.0011823,0.00055549,0.0005815,0.0013129,0.0015899,0.0072187,0.00055177,0.002813,0.0048401,0.00098178,0.00081094,0.0011009,0.0012497,0.00013259,0.0013228,0.00089317
0.0033285,0.0019524,0.00052836,0.0018262,0.00080906,0.0067684,0.0076228,0.0056879,0.0035443,0.0070577,0.00095373,0.0016624,0.0008396,0.0041252,0.0013928,0.0051505,0.0048806,0.0010657,0.001024,0.00041285,0.00027388,0.00024799,0.0014574,0.0023545,0.0013034,0.0029801,0.0010244,0.0018929,0.0093818,0.00066669,0.00069622,0.00039188,0.0010374,0.0017021,0.0016202,0.00079838,0.00057086,0.00026531,0.00099605,0.0037493,0.00071625,0.0015649,0.001082,0.00089013,0.020594,0.00051851,0.0008327,0.0012277,0.0087668,0.0014782,0.0021471,0.0012478,0.00058703,0.0006145,0.0013871,0.0016793,0.0076173,0.00058262,0.0029688,0.0051091,0.001037,0.00085654,0.001163,0.0013194,0.00014013,0.0013976,0.00094385
