12079,25.832,2
12081,451.65,2
12083,219.82,2
12085,213.85,2
12086,1118.3,1
12087,19.861,2
12089,122.09,2
12091,194.75,2
12093,47.275,2
12095,1387.5,1
12097,249.42,2
12099,627.17,1
12101,638.17,1
12103,1604.3,1
12105,360.55,2
12107,90.086,2
12113,159.54,2
12115,598.04,1
12117,1368,1
12109,322.19,2
12111,477.09,2
12119,228.17,2
12121,64.192,2
12123,17.507,2
12125,61.016,2
12127,386.23,2
12129,45.855,2
12131,59.825,2
12133,41.363,2
13001,35.9,2
13003,23.727,2
13005,39.043,2
13007,8.7001,2
13009,167.8,2
13011,82.239,2
13013,511.15,1
13015,228.96,2
13017,65.738,2
13019,42.369,2
13021,600.22,1
13023,58.743,2
13025,42.707,2
13027,31.05,2
13029,87.18,2
13031,115.55,2
13033,26.804,2
13035,131.23,2
13037,21.824,2
13039,69.859,2
13043,43.412,2
13045,238.15,2
13047,415.44,2
13049,17.103,2
13051,447.81,2
13053,43.421,2
13055,78.953,2
13057,596.21,1
13059,1058.1,1
13061,13.059,2
13063,2025.5,1
13065,8.0292,2
13067,2206.2,1
13069,71.802,2
13071,81.927,2
13073,509.14,1
13075,74.044,2
13077,332.97,2
13079,37.993,2
13081,79.556,2
13083,92.567,2
13085,122.03,2
13089,2802.5,1
13087,42.368,2
13091,40.948,2
13093,33.715,2
13095,262.81,2
13097,730.73,1
13099,19.736,2
13101,9.5193,2
13103,133.15,2
13105,51.243,2
13107,32.801,2
13109,57.004,2
13111,66.898,2
13113,574.2,1
13115,189.97,2
13117,987.36,1
13119,87.653,2
13121,1990.2,1
13123,72.639,2
13125,20.566,2
13127,146.28,2
13129,162.08,2
13131,53.507,2
13133,45.102,2
13135,2143.7,1
13137,162.34,2
13139,476.32,2
13141,17.663,2
13143,105.2,2
13145,74.499,2
13147,102.19,2
13149,39.597,2
13151,722.86,1
13153,415.57,2
13155,25.957,2
13157,212.75,2
13159,38.059,2
13161,45.058,2
13163,29.007,2
13165,24.614,2
13167,31.458,2
13169,72.671,2
13171,102.67,2
13173,52.157,2
13175,58.085,2
13177,82.844,2
13179,101.95,2
13181,30.784,2
13183,48.47,2
13185,229.91,2
13187,117.98,2
13193,31.89,2
13195,104.62,2
13197,22.744,2
13189,80.024,2
13191,25.016,2
13199,41.883,2
13201,20.152,2
13205,42.548,2
13207,69.321,2
13209,37.083,2
13211,54.357,2
13213,115.58,2
13215,885.75,1
13217,400.21,2
13219,216.38,2
13221,34.507,2
13223,535.3,1
13225,181.86,2
13227,140,2
13229,56.639,2
13231,86.407,2
13233,136.51,2
13235,44.571,2
13237,61.329,2
13239,14.286,2
13241,45.455,2
13243,15.729,2
13245,616.49,1
13247,687.93,1
13249,31.323,2
13251,21.301,2
13253,31.53,2
13255,334.17,2
13257,140.71,2
13259,14.292,2
13261,59.937,2
13263,15.693,2
13265,7.8627,2
13267,51.787,2
13269,21.125,2
13271,35.711,2
13273,25.266,2
13275,80.508,2
13277,151.16,2
13279,72.775,2
13281,70.035,2
13283,34.126,2
13285,156.78,2
13287,27.547,2
13289,22.374,2
13291,74.459,2
13293,80.325,2
13295,156.16,2
13297,286.58,2
13299,39.415,2
13301,18.322,2
13303,29.768,2
13305,46.123,2
13307,12.398,2
13309,26.169,2
13311,127.17,2
13313,359.94,2
13315,22.527,2
13317,20.625,2
13319,19.808,2
13321,35.236,2
15001,39.614,2
15003,458.19,2
15005,1.6434,2
15007,57.083,2
15009,69.79,2
16001,454.16,2
16003,3.1341,2
16005,76.521,2
16007,5.8362,2
16009,11.86,2
16011,22.077,2
16013,8.6508,2
16015,4.1069,2
16017,23.827,2
16019,62.64,2
16021,9.5799,2
16023,1.1627,2
16025,1.025,2
16027,380.85,2
16029,3.9778,2
16031,9.3123,2
16033,0.47868,2
16035,3.5189,2
16037,0.87403,2
16039,8.8725,2
16041,20.76,2
16043,6.91,2
16045,32.013,2
16047,20.683,2
16049,1.9602,2
16051,27.017,2
16053,40.558,2
16055,125.93,2
16057,37.243,2
16059,1.7566,2
16061,7.9987,2
16063,4.4497,2
16065,84.3,2
16067,27.573,2
16069,47.184,2
16071,3.7705,2
16073,1.536,2
16075,58.39,2
16077,5.3241,2
16079,4.8877,2
16081,26.946,2
16083,45.048,2
16085,3.051,2
16087,6.9178,2
17001,75.099,2
17003,22.811,2
17005,42.925,2
17007,189.9,2
17009,21.409,2
17011,37.359,2
17013,16.704,2
17015,30.71,2
17017,31.653,2
17019,210.2,2
17021,45.136,2
17023,30.582,2
17025,28.059,2
17027,74.602,2
17029,99.237,2
17031,3150.2,1
17033,41.876,2
17035,31.024,2
17039,38.595,2
17037,165.19,2
17041,46.629,2
17043,2739.7,1
17045,27.492,2
17047,28.72,2
17049,70.86,2
17051,29.413,2
17053,26.645,2
17055,89.168,2
17057,38.905,2
17059,14.701,2
17061,23.737,2
17063,118.61,2
17065,18.621,2
17067,21.739,2
17069,21.048,2
17071,16.819,2
17073,59.243,2
17075,24.25,2
17077,94.185,2
17079,19.295,2
17081,64.556,2
17083,57.746,2
17085,34.317,2
17087,35.59,2
17089,1015.8,1
17091,161.21,2
17093,399.73,2
17095,69.051,2
17099,94.65,2
17097,509.14,1
17101,41.923,2
17103,46.749,2
17105,34.097,2
17107,46.23,2
17115,177.67,2
17117,51.779,2
17119,355.17,2
17121,64.622,2
17123,28.7,2
17125,23.711,2
17127,56.879,2
17109,50.303,2
17111,503.57,1
17113,144.58,2
17129,38.668,2
17131,27.134,2
17133,87.087,2
17135,40.032,2
17137,58.813,2
17139,42.095,2
17141,66.345,2
17143,284,2
17145,46.809,2
17147,37.116,2
17149,18.33,2
17151,11.149,2
17153,26.237,2
17155,33.318,2
17157,53.21,2
17159,42.85,2
17161,314.46,2
17165,60.702,2
17167,221.95,2
17169,15.332,2
17171,19.585,2
17173,28.166,2
17163,385.3,2
17175,18.534,2
17177,78.788,2
17179,200.33,2
17181,39.448,2
17183,83.972,2
17185,50.575,2
17187,31.008,2
17189,24.616,2
17191,22.659,2
17193,26.981,2
17195,79.154,2
17197,813.16,1
17199,149.86,2
17201,544.11,1
17203,70.856,2
18001,105.24,2
18003,574.57,1
18005,204.65,2
18007,21.525,2
18009,71.08,2
18011,160.27,2
18013,47.661,2
18015,54.01,2
18017,90.828,2
18019,314.44,2
18021,72.762,2
18023,79.938,2
18025,34.244,2
18027,76.337,2
18033,119.48,2
18029,161.06,2
18031,71.12,2
18035,288.26,2
18037,98.187,2
18039,441.02,2
18041,107.38,2
18043,529.37,1
18045,41.076,2
18047,58.151,2
18049,53.782,2
18051,67.442,2
18053,158.54,2
18055,58.471,2
18057,839.26,1
18059,254.83,2
18061,83.208,2
18063,416.51,2
18065,121.47,2
18067,280.82,2
18069,94.136,2
18071,86.088,2
18073,59.798,2
18075,53.241,2
18077,89.01,2
18079,73.299,2
18081,491.84,2
18083,69.825,2
18085,143.33,2
18087,102.43,2
18091,179.24,2
18089,775.08,1
18093,100.35,2
18095,286.06,2
18097,2392.9,1
18099,102.81,2
18101,30.113,2
18103,94.112,2
18105,360.85,2
18107,75.858,2
18109,172.17,2
18111,34.652,2
18113,114.32,2
18115,67.158,2
18117,48.125,2
18119,53.626,2
18121,37.628,2
18123,49.614,2
18125,36.321,2
18127,326.64,2
18129,60.617,2
18131,28.424,2
18133,77.86,2
18135,54.416,2
18137,63.23,2
18139,40.575,2
18143,123.86,2
18145,108.27,2
18147,50.533,2
18141,589.68,1
18149,73.624,2
18151,107.27,2
18153,45.518,2
18155,48.094,2
18157,389.04,2
18159,58.165,2
18161,42.684,2
18163,769.64,1
18165,59.619,2
18167,260.75,2
18169,73.607,2
18171,22.543,2
18173,161.17,2
18175,54.273,2
18177,162.93,2
18179,76.387,2
18181,47.368,2
18183,100.51,2
19001,12.54,2
19003,8.4669,2
19005,20.777,2
19007,24.063,2
19009,12.39,2
19011,35.691,2
19013,229.44,2
19015,45.74,2
19017,57.006,2
19019,36.93,2
19021,33.822,2
19023,24.826,2
19025,16.892,2
19027,35.36,2
19029,22.717,2
19031,32.005,2
19033,73.803,2
19035,19.459,2
19037,23.605,2
19039,21.76,2
19041,27.973,2
19043,22.134,2
19045,65.369,2
19047,23.523,2
19049,157.92,2
19051,17.824,2
19053,14.756,2
19055,29.376,2
19057,90.657,2
19059,42.749,2
19061,157.81,2
19063,22.883,2
19065,26.864,2
19067,31.201,2
19069,17.271,2
19071,13.468,2
19073,15.561,2
19075,24.338,2
19077,18.023,2
19079,25.582,2
19081,18.546,2
19083,29.555,2
19085,20.042,2
19087,45.692,2
19089,19.329,2
19091,21.935,2
19093,15.87,2
19095,27.552,2
19097,29.915,2
19099,50.732,2
19101,41.888,2
19103,242.44,2
19105,35.858,2
19107,17.666,2
19109,15.201,2
19111,62.467,2
19113,312.86,2
19115,26.42,2
19117,19.806,2
19119,20.002,2
19121,29.054,2
19123,38.53,2
19125,58.279,2
19127,68.698,2
19129,34.362,2
19131,22.551,2
19133,12.327,2
19135,17.752,2
19137,23.343,2
19139,95.001,2
19141,23.989,2
19143,14.913,2
19145,28.217,2
19147,15.605,2
19149,29.139,2
19151,11.428,2
19153,828.06,1
19155,97.089,2
19157,31.565,2
19159,9.0805,2
19161,16.806,2
19163,369.38,2
19165,19.368,2
19167,45.346,2
19169,169.27,2
19171,23.33,2
19173,11.444,2
19175,28.736,2
19177,14.358,2
19179,80.2,2
19181,89.781,2
19183,38.48,2
19185,12.219,2
19187,49.999,2
19189,25.783,2
19191,28.975,2
19193,117.51,2
19195,18.373,2
19197,21.563,2
20001,24.481,2
20003,13.447,2
20005,36.944,2
20007,3.8961,2
20009,28.627,2
20011,22.749,2
20013,16.714,2
20015,46.257,2
20017,3.4033,2
20019,5.0398,2
20021,33.737,2
20023,2.6026,2
20025,2.0404,2
20027,12.208,2
20029,12.228,2
20031,12.494,2
20033,2.1526,2
20035,30.819,2
20037,65.228,2
20039,3.1614,2
20041,21.657,2
20043,19.139,2
20045,257.66,2
20047,4.4975,2
20049,3.8899,2
20051,31.707,2
20053,8.4344,2
20055,27.994,2
20057,30.581,2
20059,44.293,2
20061,78.401,2
20063,2.46,2
20065,2.7617,2
20067,12.433,2
20069,6.8876,2
20071,1.5834,2
20073,5.1897,2
20075,2.545,2
20077,6.7696,2
20079,63.694,2
20081,6.868,2
20083,2.0853,2
20085,20.02,2
20087,34.19,2
20089,3.1481,2
20091,1254.5,1
20093,4.4035,2
20095,8.2515,2
20097,3.4248,2
20099,30.026,2
20101,2.1394,2
20103,174.56,2
20105,4.1141,2
20107,16.002,2
20109,2.6035,2
20111,38.815,2
20115,12.462,2
20117,10.733,2
20113,31.668,2
20119,4.1165,2
20121,58.009,2
20123,8.3198,2
20125,48.859,2
20127,7.9954,2
20129,3.5439,2
20131,14.221,2
20133,27.689,2
20135,2.558,2
20137,6.0822,2
20139,22.173,2
20141,3.8253,2
20143,7.9009,2
20145,8.4999,2
20147,5.8491,2
20149,28.283,2
20151,12.455,2
20153,2.365,2
20155,48.766,2
20157,6.4357,2
20159,13.094,2
20161,119.32,2
20163,5.4948,2
20165,4.2258,2
20167,7.626,2
20169,75.173,2
20171,6.7201,2
20173,511.2,1
20175,33.453,2
20177,317.92,2
20179,2.8115,2
20181,5.6028,2
20183,3.9964,2
20185,5.2292,2
20187,2.9495,2
20189,7.5366,2
20191,19.273,2
20193,7.2346,2
20195,3.1176,2
20197,8.6653,2
20199,1.6606,2
20201,6.0142,2
20203,2.9488,2
20205,14.825,2
20207,6.2077,2
20209,1062.5,1
21001,46.579,2
21003,60.544,2
21005,111.34,2
21007,28.828,2
21009,88.507,2
21011,44.02,2
21013,72.039,2
21015,519.81,1
21017,67.841,2
21019,288.69,2
21021,164.52,2
21023,39.744,2
21025,25.499,2
21027,34.971,2
21029,272.06,2
21031,29.844,2
21033,36.608,2
21035,94.937,2
21037,586.95,1
21039,23.916,2
21041,77.44,2
21043,65.014,2
21045,36.251,2
21047,97.315,2
21049,142.11,2
21051,42.245,2
21053,49.711,2
21055,23.738,2
21057,21.276,2
21059,213.12,2
21061,39.444,2
21063,31.957,2
21065,55.162,2
21067,1131.8,1
21069,41.483,2
21071,89.987,2
21073,240.38,2
21075,25.889,2
21077,84.725,2
21079,75.531,2
21081,96.142,2
21083,66.965,2
21085,51.73,2
21087,37.884,2
21089,98.999,2
21091,43.845,2
21093,176.15,2
21095,55.579,2
21097,60.944,2
21099,45.546,2
21101,96.756,2
21103,55.391,2
21105,17.316,2
21107,80.624,2
21109,38.458,2
21111,1923.6,1
21113,310.17,2
21115,84.058,2
21117,1012.3,1
21119,41.94,2
21121,80.329,2
21123,54.592,2
21125,137.04,2
21127,36.455,2
21129,35.047,2
21131,24.426,2
21133,63.554,2
21135,26.779,2
21137,72.895,2
21139,26.866,2
21141,48.646,2
21143,32.012,2
21151,209.84,2
21153,39.297,2
21155,55.559,2
21157,91.382,2
21159,48.499,2
21161,69.216,2
21145,244.01,2
21147,40.01,2
21149,35.938,2
21163,88.12,2
21165,31.494,2
21167,86.647,2
21169,34.611,2
21171,32.066,2
21173,141.62,2
21175,34.681,2
21177,63.866,2
21179,109.01,2
21181,36.925,2
21183,40.208,2
21185,339.84,2
21187,30.778,2
21189,22.287,2
21191,51.853,2
21193,75.175,2
21195,73.364,2
21197,68.581,2
21199,95.968,2
21201,21.057,2
21203,52.487,2
21205,85.444,2
21207,63.368,2
21209,199.8,2
21211,127.11,2
21213,78.625,2
21215,100.89,2
21217,93.009,2
21219,32.61,2
21221,30.452,2
21223,54.218,2
21225,39.569,2
21227,242.63,2
21229,40.111,2
21231,41.991,2
21233,38.552,2
21235,81.461,2
21237,32.111,2
21239,139.24,2
22001,94.343,2
22003,33.468,2
22005,417.96,2
22007,60.043,2
22009,46.37,2
22011,32.157,2
22013,16.112,2
22015,146.53,2
22017,256.35,2
22019,185.88,2
22021,18.341,2
22023,3.6097,2
22025,12.838,2
22027,20.416,2
22029,25.722,2
22031,30.7,2
22033,935.12,1
22035,15.505,2
22037,41.989,2
22039,49.136,2
22041,31.496,2
22043,33.688,2
22045,67.734,2
22047,49.796,2
22049,27.127,2
22051,673.22,1
22053,47.627,2
22059,22.481,2
22055,904.08,1
22057,66.3,2
22061,98.967,2
22063,200.3,2
22065,16.832,2
22067,30.889,2
22069,29.366,2
22071,1114,1
22073,242.24,2
22075,9.5511,2
22077,36.784,2
22079,95.187,2
22081,20.995,2
22083,35.643,2
22085,23.61,2
22087,26.337,2
22089,129.46,2
22091,24.743,2
22093,81.828,2
22095,123.14,2
22097,87.47,2
22099,65.438,2
22101,44.103,2
22103,231.66,2
22105,163.7,2
22107,6.7587,2
22109,53.104,2
22111,24.419,2
22113,38.683,2
22115,35.352,2
22117,68.333,2
22119,62.328,2
22121,129.96,2
22123,30.054,2
22125,36.54,2
22127,14.529,2
23001,217.75,2
23003,9.8189,2
23005,242.4,2
23007,17.311,2
23009,23.387,2
23011,128.57,2
23013,34.824,2
23015,49.479,2
23017,26.65,2
23019,42.781,2
23021,3.8342,2
23023,96.832,2
23025,12.326,2
23027,46.57,2
23029,9.6398,2
23031,163.31,2
24001,163.86,2
24003,985.24,1
24005,1213,1
24510,6445.4,1
24009,268.1,2
24011,102.45,2
24013,372.32,2
24015,246.13,2
24017,253.79,2
24019,32.482,2
24021,388.89,2
24023,44.223,2
24025,484.95,2
24027,1284.5,1
24029,46.877,2
24031,2075.6,1
24033,1820.8,1
24035,98.821,2
24039,41.938,2
24037,148.47,2
24041,77.979,2
24043,323.05,2
24045,259.15,2
24047,75.241,2
25001,163.15,2
25003,132.03,2
25005,817.66,1
25007,35.299,2
25009,952.15,1
25011,96.825,2
25013,735.41,1
25015,294.85,2
25017,1901.4,1
25019,37.586,2
25021,1591.9,1
25023,476.65,2
25025,6695.3,1
25027,526.01,1
26001,5.811,2
26003,1.8056,2
26005,64.402,2
26007,16.758,2
26009,38.748,2
26011,21.863,2
26013,7.6783,2
26015,106.69,2
26017,163.44,2
26019,20.665,2
26021,96.999,2
26023,83.764,2
26025,186.72,2
26027,101.84,2
26029,18.796,2
26031,28.552,2
26033,13.843,2
26035,53.803,2
26037,138.52,2
26039,24.9,2
26041,17.966,2
26043,32.474,2
26045,190.42,2
26047,37.871,2
26049,624.93,1
26051,49.276,2
26053,9.4647,2
26055,154.84,2
26057,71.218,2
26059,75.11,2
26061,23.764,2
26063,14.496,2
26065,521.24,1
26067,111.5,2
26069,13.29,2
26071,9.1367,2
26073,120.93,2
26075,218.99,2
26077,456.83,2
26079,31.602,2
26081,753.21,1
26083,0.34915,2
26085,20.627,2
26087,132.11,2
26089,8.5898,2
26091,129.31,2
26093,327.94,2
26095,3.258,2
26097,5.1409,2
26099,1533.8,1
26101,19.172,2
26103,19.463,2
26105,23.466,2
26107,76.081,2
26109,17.024,2
26111,157.52,2
26113,26.345,2
26115,221.29,2
26117,88.608,2
26119,16.584,2
26121,118.94,2
26123,56.858,2
26125,1384.9,1
26127,20.253,2
26129,36.537,2
26131,1.5289,2
26133,40.932,2
26135,14.417,2
26137,46.897,2
26139,178.8,2
26141,4.8935,2
26143,41.422,2
26145,233.56,2
26151,25.883,2
26153,4.2967,2
26155,125.97,2
26147,191.13,2
26149,116.97,2
26157,57.171,2
26159,69.411,2
26161,508.73,1
26163,2602.2,1
26165,58.399,2
27001,7.9614,2
27003,799.77,1
27005,23.819,2
27007,15.443,2
27009,99,2
27011,9.4541,2
27013,88.328,2
27015,40.425,2
27017,40.982,2
27019,279.32,2
27021,12.334,2
27023,20.073,2
27025,127.85,2
27027,61.002,2
27029,8.5624,2
27031,1.636,2
27033,17.253,2
27035,56.246,2
27037,731.67,1
27039,47.616,2
27041,52.976,2
27043,18.919,2
27045,24.434,2
27047,41.902,2
27049,59.374,2
27051,10.382,2
27053,2087.4,1
27055,32.692,2
27057,21.503,2
27059,89.834,2
27061,15.414,2
27063,13.684,2
27065,30.627,2
27067,50.114,2
27069,3.8947,2
27071,3.8769,2
27073,8.5119,2
27075,3.5575,2
27077,2.1069,2
27079,60.956,2
27081,10.281,2
27083,35.307,2
27087,9.4799,2
27089,5.15,2
27091,26.978,2
27085,70.977,2
27093,35.997,2
27095,38.541,2
27097,28.946,2
27099,56.287,2
27101,11.388,2
27103,73.395,2
27105,29.942,2
27107,7.2703,2
27109,241.84,2
27111,26.402,2
27113,22.833,2
27115,20.617,2
27117,19.577,2
27119,15.699,2
27121,15.682,2
27123,3234.1,1
27125,9.3753,2
27127,17.214,2
27129,14.736,2
27131,129.76,2
27133,19.291,2
27135,9.035,2
27139,404.3,2
27141,215.61,2
27143,24.759,2
27137,29.017,2
27145,115.88,2
27147,84.8,2
27149,17.044,2
27151,12.315,2
27153,25.183,2
27155,5.5614,2
27157,39.333,2
27159,25.196,2
27161,43.002,2
27163,620.15,1
27165,24.77,2
27167,8.2576,2
27169,78.681,2
27171,193.69,2
27173,12.718,2
28001,63.118,2
28003,92.065,2
28005,16.806,2
28007,24.654,2
28009,20.209,2
28011,33.812,2
28013,24.423,2
28015,15.675,2
28017,33.914,2
28019,19.555,2
28021,17.924,2
28023,22.411,2
28025,46.427,2
28027,37.937,2
28029,36.006,2
28031,44.909,2
28033,372.26,2
28035,159.29,2
28037,13.608,2
28039,50.656,2
28041,18.903,2
28043,46.189,2
28045,86.202,2
28047,213.16,2
28049,264.23,2
28051,22.257,2
28053,18.701,2
28055,3.0063,2
28057,43.278,2
28059,137.65,2
28061,24.182,2
28063,13.258,2
28065,27.199,2
28067,97.312,2
28069,12.701,2
28071,79.518,2
28073,126.55,2
28075,103.62,2
28077,28.883,2
28079,38.922,2
28081,188.53,2
28083,46.476,2
28085,58.062,2
28087,113.45,2
28089,143.22,2
28091,44.791,2
28093,49.72,2
28095,45.657,2
28097,23.964,2
28099,50.933,2
28101,36.262,2
28103,14.88,2
28105,107.35,2
28107,48.486,2
28109,67.81,2
28111,18.413,2
28113,95.635,2
28115,64.217,2
28117,60.07,2
28119,16.708,2
28121,192.61,2
28123,46.072,2
28125,9.9352,2
28127,45.139,2
28129,24.973,2
28131,40.92,2
28133,35.503,2
28135,21.175,2
28137,68.911,2
28139,47.859,2
28141,43.599,2
28143,20.032,2
28145,69.116,2
28147,35.32,2
28149,73.335,2
28151,57.676,2
28153,24.809,2
28155,22.885,2
28157,12.549,2
28159,29.427,2
28161,24.459,2
28163,31.781,2
29001,44.512,2
29003,40.575,2
29005,9.3955,2
29007,36.434,2
29009,45.248,2
29011,19.696,2
29013,18.993,2
29015,25.836,2
29017,19.531,2
29019,261.09,2
29021,210.72,2
29023,60.769,2
29025,20.989,2
29027,52.809,2
29029,65.32,2
29031,134.52,2
29033,12.357,2
29035,11.751,2
29037,150.53,2
29039,28.782,2
29041,9.6655,2
29043,157.06,2
29045,13.277,2
29047,610.88,1
29049,48.139,2
29051,192.29,2
29053,31.055,2
29055,32.158,2
29057,14.933,2
29059,31.09,2
29061,14.545,2
29063,29.467,2
29065,20.639,2
29067,16.184,2
29069,53.242,2
29071,111.84,2
29073,28.037,2
29075,13.36,2
29077,432.38,2
29079,22.488,2
29081,11.496,2
29083,29.789,2
29085,23.178,2
29087,9.3863,2
29089,21.252,2
29091,43.211,2
29093,18.339,2
29095,1141,1
29097,189.17,2
29099,338.92,2
